#Event n.0
1045429 16.3143
1045430 15.0476
1045432 2.2381
1045433 2.6
1045435 4.47619
1045436 8.95238
1045438 2.2381
1045439 6.10476
1045440 2.6
1045459 6.72381
1045460 3.34286
1045461 8.07619
1045481 19.7905
1045482 15.381
1045486 3.97143
1045487 20.1905
1045490 21.0286
1045491 10.419
1045492 17.3714
1045493 10.3714
1045494 10.3714
1045495 10.3714
1045496 3.47619
1045498 7.88571
1045499 10.3714
1045500 17.9524
1045501 23.5524
1045502 3.47619
1045503 24.9905
1045504 8.67619
1045510 10.6952
1045511 2.54286
1045513 8.98095
1045514 3.97143
1045515 8.95238
1045516 12.8857
1045517 5.9619
1045518 5.9619
1045519 14.381
1045520 14.381
1045521 27.0857
1045522 15.0667
1045523 17.5619
1045524 3.47619
1045525 8.67619
1045526 18.219
1045550 25.0857
1045551 2.49524
1045565 26.0476
1045566 25.0857
1045567 11.9905
1045568 29.4952
1045569 29.4952
1045574 11.9905
1045577 14.4857
1045578 11.5619
1045585 17.5048
1045596 17.9524
1045597 4.40952
1045628 26.0476
1045629 2.49524
1045631 11.5619
1045632 15.9714
1045633 5.9619
1045634 21.9143
1045636 6
1045638 29.5524
1045639 15.9714
1045640 23.5905
1045641 11.6
1045642 19.4762
1045643 11.6
1045644 2.49524
1045645 2.49524
1045646 11.6
1045673 15.9714
1045674 5.9619
1045675 15.9714
1045679 5.9619
1045681 5.9619
1045703 16.3143
1045704 5.9619
1045705 5.9619
1045755 4.47619
1045780 11.6
1045782 2.2381
1045783 2.2381
1045795 19.4762
1045796 15.0667
1045797 11.9048
1045798 16.3143
1045799 19.4762
1045800 15.0667
1045801 15.0667
1045803 5.9619
1045807 5.9619
1045808 9.4381
1045809 21.0095
1045810 21.1048
1045811 15.0667
1045812 16.3143
1045813 16.3143
1045814 16.3143
1045815 15.5048
1045816 15.5048
1045817 18.6476
1045818 16.3143
1045819 16.3143
1045820 16.3143
1045824 6.71429
1045828 7.07619
1045829 2.6
1045830 11.1905
1045831 9.70476
1045832 3.6
1045833 2.6
1045834 2.6
1045836 2.2381
1045837 2.2381
1045838 8.95238
1045839 4.47619
1045841 6.71429
1045842 6.71429
1045844 6.71429
1045845 11.1905
1045846 8.95238
1045848 2.2381
1045851 4.47619
1045852 6.10476
1045853 2.2381
1045854 11.6
1045855 6.10476
1045856 6.10476
1045857 7.07619
1045858 2.6
1045859 6.10476
1045860 6.10476
1045861 6.10476
1045862 7.07619
1045863 4.47619
1045864 6.10476
1045924 2.69524
1045930 6.72381
1045933 9.17143
1045934 12.3238
1045935 6.39048
1045936 3.69524
1045938 11.7143
1045939 7.33333
1045940 4.38095
1045941 3.69524
1045944 8.07619
1045945 4.38095
1045946 7.72381
1046020 19.7905
1046021 15.381
1046022 15.5048
1046023 19.7905
1046024 19.7905
1046025 15.381
1046026 15.381
1046039 3.6
1046040 9.54286
1046043 18.219
1046044 18.219
1046045 24.1619
1046053 30.3238
1046054 38.0476
1046055 21.3429
1046057 6.39048
1046058 27.2762
1046059 19.4381
1046060 3.34286
1046061 6.72381
1046062 12.9524
1046065 4.40952
1046066 10.3714
1046067 10.3714
1046068 4.40952
1046069 4.40952
1046070 10.3714
1046071 10.3714
1046072 10.3714
1046073 10.3714
1046074 3.47619
1046075 3.47619
1046076 7.88571
1046077 2.54286
1046082 7.88571
1046083 10.3714
1046084 17.9524
1046085 17.9524
1046086 10.3714
1046087 10.3714
1046088 17.9524
1046089 17.9524
1046090 23.5524
1046091 23.5524
1046092 10.3714
1046093 10.3714
1046094 10.3714
1046096 9.41905
1046099 3.47619
1046100 19.7905
1046101 15.381
1046102 24.181
1046103 24.181
1046104 24.181
1046105 3.47619
1046106 3.47619
1046107 11.219
1046108 11.219
1046109 11.219
1046110 3.47619
1046111 9.41905
1046112 8.67619
1046123 3.47619
1046124 3.47619
1046127 3.47619
1046128 3.47619
1046133 3.47619
1046134 3.47619
1046135 6.72381
1046136 2.54286
1046137 9.17143
1046138 6.72381
1046139 16.1429
1046140 16.1429
1046141 13.1905
1046142 3.99048
1046143 8.98095
1046147 8.95238
1046148 6.71429
1046149 9.41905
1046150 16.1333
1046151 10.6476
1046152 6.20952
1046153 4.47619
1046154 4.47619
1046155 8.95238
1046156 6.71429
1046157 4.47619
1046158 10.6952
1046159 13.1429
1046160 3.97143
1046161 10.3714
1046162 10.3714
1046163 15.381
1046164 15.381
1046165 5.9619
1046166 10.3714
1046167 10.3714
1046168 19.1238
1046169 17.8857
1046170 27.0857
1046171 8.07619
1046172 4.47619
1046173 14.381
1046174 17.8857
1046175 17.8857
1046176 18.0095
1046177 23.5524
1046178 23.5524
1046179 26.981
1046180 23.5048
1046181 17.5619
1046182 23.5524
1046183 29.4952
1046184 15.0667
1046185 24.4857
1046186 24.4857
1046188 3.47619
1046189 3.47619
1046190 15.381
1046191 15.381
1046192 8.67619
1046193 3.47619
1046195 10.6476
1046196 10.6476
1046197 13.019
1046198 20.819
1046199 14.2476
1046200 14.2476
1046201 7.07619
1046202 13.019
1046203 3.47619
1046204 8.67619
1046262 2.2381
1046266 2.2381
1046267 2.2381
1046268 2.2381
1046269 6.71429
1046283 2.2381
1046284 2.2381
1046285 2.2381
1046286 2.2381
1046290 17.5429
1046291 15.0476
1046292 29.4952
1046293 17.5619
1046294 8.09524
1046295 8.09524
1046296 2.49524
1046353 26.0476
1046354 29.4952
1046355 23.5524
1046356 29.4952
1046357 29.4952
1046358 25.0857
1046359 11.5429
1046360 17.9524
1046361 26.0476
1046362 29.4952
1046363 4.40952
1046364 11.9905
1046365 17.9524
1046366 29.4952
1046367 29.4952
1046368 17.5048
1046371 3.44762
1046376 11.5429
1046377 25.0857
1046378 17.5048
1046386 11.9905
1046387 17.9333
1046395 28.0857
1046396 29.4952
1046397 21.9143
1046398 7.58095
1046399 28.0857
1046400 21.9143
1046402 7.58095
1046432 29.4952
1046433 17.5048
1046434 26.0476
1046435 29.4952
1046436 29.4952
1046439 15.0095
1046444 5.9619
1046478 17.9524
1046479 4.40952
1046480 23.5524
1046481 17.9524
1046482 17.9524
1046486 11.9905
1046487 4.40952
1046491 4.40952
1046492 4.40952
1046580 6.39048
1046585 9.41905
1046587 20.6381
1046593 19.0286
1046600 6.10476
1046609 4.47619
1046610 4.47619
1046612 18.219
1046613 4.47619
1046633 4.99048
1046636 9.4381
1046643 23.5048
1046644 5.8381
1046648 26.0476
1046651 9.41905
1046660 6.10476
1046663 11.9048
1046664 11.9048
1046665 9.41905
1046666 11.5619
1046676 3.47619
1046701 6.10476
1046702 7.07619
1046705 3.47619
1046706 18.219
1046709 3.47619
1046710 3.47619
1046711 17.7238
1046712 4.47619
1046713 6.71429
1046714 5.44762
1046715 13.6
1046719 6.71429
1046720 3.6
1046743 4.38095
1046744 2.69524
1046767 20.8857
1046768 10.6952
1046771 6.0381
1046793 11.7143
1046794 3.34286
1046795 6.72381
1046796 12.9333
1046797 2.54286
1046800 8.67619
1046801 8.67619
1046825 15.1619
1046826 8.95238
1046829 23.0571
1046830 18.7238
1046831 4.40952
1046832 24.4857
1046833 21.3619
1046834 15.381
1046847 4.40952
1046851 29.4952
1046852 20
1046859 17.9333
1046865 21.9714
1046866 11.9905
1046867 29.4952
1046904 6.10476
1046906 2.2381
1046907 6.10476
1046908 2.2381
1046909 9.41905
1046910 15.0667
1046915 9.41905
1046916 6.10476
1046917 11.5619
1046918 6.10476
1046919 9.41905
1046920 9.41905
1046921 11.9048
1046922 11.9048
1046923 9.41905
1046924 15.5048
1046925 15.0667
1046926 15.0667
1046927 11.9048
1046954 9.41905
1046956 9.41905
1047024 2.2381
1047036 2.2381
1047055 2.2381
1047059 6.10476
1047060 4.8381
1047061 15.5048
1047062 6.10476
1047063 6.10476
1047064 2.6
1047065 7.07619
1047068 2.2381
1047074 2.2381
1047075 2.2381
1047076 9.41905
1047077 9.41905
1047078 3.47619
1047079 3.47619
1047080 9.41905
1047081 9.41905
1047082 18.219
1047090 12.2762
1047091 8.67619
1047092 18.219
1047093 3.47619
1047094 3.47619
1047095 3.47619
1047096 8.67619
1047097 11.219
1047098 14.1238
1047099 3.47619
1047100 3.47619
1047101 3.47619
1047104 11.1905
1047105 4.47619
1047106 6.71429
1047107 6.71429
1047108 11.1905
1047112 14.619
1047113 17.1619
1047114 9.41905
1047118 6.71429
1047125 4.47619
1047129 6.71429
1047130 6.71429
1047131 8.95238
1047132 4.47619
1047134 4.8381
1047135 15.5048
1047136 9.54286
1047137 9.54286
1047140 8.8
1047141 14.2476
1047142 14.2476
1047144 2.6
1047145 3.6
1047217 2.69524
1047222 2.69524
1047223 8.07619
1047224 2.69524
1047303 11.219
1047320 30.3238
1047321 21.3429
1047323 17.1333
1047324 15.7048
1047325 23.4286
1047326 6.72381
1047334 7.72381
1047337 2.69524
1047343 14.1143
1047344 3.69524
1047345 2.69524
1047383 2.54286
1047384 2.54286
1047385 2.54286
1047423 3.34286
1047424 3.34286
1047425 8.07619
1047426 4.38095
1047427 7.33333
1047428 7.33333
1047429 12.3238
1047430 6.72381
1047431 6.72381
1047432 2.54286
1047433 9.17143
1047434 13.1429
1047435 10.6952
1047436 11.9619
1047437 14.2
1047438 13.1905
1047441 9.17143
1047450 3.47619
1047452 8.67619
1047453 12.2762
1047454 8.67619
1047455 3.47619
1047456 3.47619
1047457 3.47619
1047461 3.47619
1047482 10.6476
1047543 8.46667
1047547 15.381
1047548 15.6952
1047549 18.6762
1047550 10.9905
1047551 8.44762
1047552 2.2381
1047553 2.2381
1047562 6.71429
1047563 2.2381
1047564 14.5143
1047565 19.0286
1047566 15.5238
1047567 20.819
1047568 22.6952
1047569 25.2952
1047570 11.2857
1047571 5.9619
1047572 12.0381
1047574 4.40952
1047575 9.46667
1047576 9.46667
1047577 24.4857
1047578 15.2571
1047579 9.54286
1047581 27.0857
1047582 26.981
1047583 12.9238
1047584 9.54286
1047585 5.94286
1047587 21.3619
1047588 15.5238
1047589 21.4857
1047621 6.71429
1047623 12.1619
1047624 2.2381
1047639 4.40952
1047640 17.9524
1047649 11.9905
1047650 17.5619
1047651 23.5048
1047652 26.0476
1047653 29.4952
1047654 17.5619
1047655 23.4762
1047656 9.41905
1047657 17.9524
1047658 4.40952
1047659 11.9905
1047678 7.58095
1047681 7.58095
1047682 29.4952
1047693 5.94286
1047696 5.9619
1047708 9.41905
1047709 29.4952
1047710 17.5619
1047711 9.41905
1047714 11.9905
1047718 11.5619
1047719 15.0095
1047720 14.4857
1047721 29.4952
1047722 21.9143
1047723 29.4952
1047724 29.4952
1047725 23.5333
1047868 4.18095
1047876 20.819
1047881 3.6
1047923 17.9333
1047925 8.67619
1047932 17.5619
1047941 9.54286
1047942 7.07619
1047944 3.47619
1047945 3.47619
1047947 18.219
1047973 4.47619
1047981 2.2381
1047982 14.2476
1047984 6.71429
1047985 8.95238
1047992 2.54286
1047993 4.47619
1047995 17.1333
1047996 20.4
1048001 10.6476
1048002 11.9619
1048048 6.39048
1048089 20.981
1048093 2.69524
1048105 4.38095
1048106 6.72381
1048107 8.98095
1048115 6.10476
1048116 25.2952
1048120 7.07619
1048125 25.0952
1048126 10.2286
1048133 3.50476
1048141 18.8857
1048142 13.019
1048143 21.9714
1048144 9.41905
1048183 7.07619
1048184 2.2381
1048185 18.981
1048186 6.10476
1048187 2.6
1048188 3.6
1048189 2.6
1048191 9.41905
1048197 18.219
1048198 18.219
1048199 18.219
1048202 3.47619
1048203 3.47619
1048205 3.47619
1048206 18.219
1048207 13.019
1048208 3.47619
1048299 2.2381
1048305 2.2381
1048336 4.8381
1048337 4.47619
1048340 8.8
1048341 3.6
1048342 8.67619
1048343 23.6667
1048344 8.8
1048349 6.71429
1048350 8.95238
1048351 8.95238
1048352 2.2381
1048354 2.2381
1048355 2.2381
1048356 6.71429
1048373 2.54286
1048379 2.54286
1048383 8.95238
1048384 11.1905
1048387 2.2381
1048388 4.47619
1048393 15.7048
1048394 13.1619
1048395 13.1619
1048397 8.07619
1048409 8.95238
1048411 2.2381
1048414 14.2476
1048416 8.67619
1048417 14.1238
1048418 16.6667
1048420 13.6
1048421 16.1429
1048422 10.6952
1048423 15.6857
1048426 14.619
1048601 3.34286
1048603 6.39048
1048604 11.419
1048605 3.34286
1048625 2.69524
1048767 18.4667
1048768 9.41905
1048780 2.69524
1048823 8.07619
1048824 3.34286
1048825 4.38095
1048826 6.39048
1048827 3.69524
1048831 4.18095
1048832 9.17143
1048833 15.381
1048834 17.9333
1048837 8.46667
1048838 3.99048
1048842 4.38095
1048843 7.33333
1048844 11.8095
1048851 7.4381
1048859 7.8
1048860 13.5143
1048861 16.7524
1048864 2.6
1048865 11.819
1048866 11.819
1048867 23.0571
1048881 12.2762
1048882 18.219
1048883 3.6
1048902 15.1714
1048903 17.619
1048904 4.78095
1048905 12.4667
1048906 19.9048
1048908 5.44762
1048909 21.2667
1048910 16.4857
1048911 19.9619
1048912 3.97143
1048913 15.1714
1048914 20.9143
1048936 3.50476
1048937 12.0667
1048967 16.5238
1048968 18.219
1048969 24.4857
1048970 9.41905
1048971 13.019
1048972 9.41905
1048974 17.5619
1048975 20.981
1048976 20.981
1048977 23.5333
1048978 17.5619
1048979 15.381
1048980 3.47619
1048987 13.019
1048989 15.0667
1048992 17.5619
1048993 17.5619
1048999 10.4095
1049000 14.4857
1049003 7.58095
1049148 4.47619
1049157 2.2381
1049162 10.6476
1049199 18.219
1049200 2.69524
1049204 2.2381
1049207 13.1429
1049208 13.1905
1049222 8.67619
1049262 6.71429
1049263 6.51429
1049264 5.44762
1049265 4.47619
1049266 2.2381
1049276 11.419
1049282 15.6857
1049283 13.1619
1049370 6
1049389 4.38095
1049390 7.72381
1049398 3.99048
1049400 17.6667
1049401 9.67619
1049402 16.1429
1049405 15.8857
1049407 8.95238
1049422 2.6
1049423 7.8
1049425 12.0667
1049426 17.7238
1049465 6.71429
1049466 5.2
1049467 14.2476
1049468 14.2476
1049469 14.1238
1049470 10.6476
1049480 7.99048
1049576 2.2381
1049580 2.2381
1049616 8.95238
1049618 4.47619
1049619 8.95238
1049620 8.95238
1049621 11.9619
1049622 10.6476
1049624 2.54286
1049625 11.9619
1049626 11.9619
1049628 4.47619
1049629 6.71429
1049632 2.2381
1049633 8.95238
1049634 8.95238
1049635 6.71429
1049664 2.2381
1049672 8.07619
1049676 11.419
1049677 10.7714
1049678 2.69524
1049695 10.6952
1049696 13.6
1049697 2.54286
1049698 2.54286
1049700 3.99048
1049701 12.3238
1049705 4.99048
1049706 8.15238
1049707 15.7048
1050049 9.46667
1050064 2.69524
1050070 2.69524
1050108 2.69524
1050116 6.39048
1050117 6.39048
1050118 5.58095
1050119 10.0571
1050120 4.38095
1050121 3.69524
1050122 3.69524
1050154 8.98095
1050155 4.99048
1050159 20.619
1050160 10.2286
1050161 10.6952
1050162 4.47619
1050163 7.07619
1050164 15.1238
1050165 13.1905
1050166 14.2476
1050167 11.9619
1050170 3.97143
1050171 6.51429
1050176 3.97143
1050177 3.97143
1050178 8.37143
1050179 13.9429
1050180 9.57143
1050181 12.3238
1050182 13.1429
1050188 19.6476
1050189 9.25714
1050191 2.2381
1050193 13.4381
1050195 2.2381
1050248 4.8381
1050249 4.8381
1050250 2.6
1050251 6.10476
1050252 8.34286
1050253 13.6381
1050254 12.2762
1050256 6
1050257 6.10476
1050260 11.7048
1050261 13.0476
1050262 14.2476
1050263 2.54286
1050264 18.219
1050267 18.219
1050268 6.10476
1050269 18.219
1050437 6.39048
1050443 10.6952
1050449 6.71429
1050453 4.99048
1050480 2.6
1050488 4.47619
1050489 4.47619
1050504 11.9619
1050529 4.47619
1050532 8.95238
1050545 15.6857
1050564 7.72381
1050652 7.99048
1050658 2.69524
1050661 3.69524
1050679 3.34286
1050680 12.3238
1050683 8.95238
1050684 9.17143
1050685 10.6952
1050686 2.2381
1050704 2.2381
1050707 2.2381
1050745 11.9619
1050748 2.54286
1050749 10.6952
1050750 2.54286
1050751 10.6952
1050845 8.95238
1050848 2.2381
1050851 11.1905
1050857 4.47619
1050898 16.1429
1050900 2.2381
1050901 2.2381
1050903 15.6857
1050906 9.17143
1050907 13.1619
1050908 13.1429
1050909 2.2381
1050910 4.47619
1050917 4.18095
1050952 10.7714
1050953 2.69524
1050977 12.3238
1050981 11.419
1050982 4.38095
1050986 11.7143
1050987 12.3238
1051330 2.6
1051331 14.2476
1051332 10.6952
1051354 2.69524
1051363 3.69524
1051403 4.38095
1051433 8.07619
1051434 4.38095
1051435 4.47619
1051437 7.33333
1051438 7.72381
1051439 7.33333
1051440 4.47619
1051441 8.95238
1051442 4.47619
1051446 6.71429
1051447 4.47619
1051448 8.95238
1051449 3.99048
1051450 8.98095
1051451 6.72381
1051452 5.44762
1051453 10.6952
1051454 9.17143
1051455 8.15238
1051456 8.98095
1051457 9.17143
1051458 6.72381
1051459 3.34286
1051461 4.47619
1051462 11.1905
1051463 4.47619
1051469 2.2381
1051534 2.2381
1051535 2.2381
1051542 4.8381
1051543 2.2381
1051544 5.44762
1051545 2.2381
1051546 10.6476
1051547 11.9619
1051548 4.47619
1051549 2.2381
1051550 4.8381
1051706 9.17143
1051730 2.2381
1051734 11.7143
1051761 2.2381
1051765 4.38095
1051770 2.2381
1051785 9.17143
1051810 2.2381
1051826 7.33333
1051843 3.69524
1051945 7.33333
1051960 2.2381
1051961 2.2381
1051964 2.2381
1051966 2.2381
1052026 9.17143
1052032 4.99048
1052127 6.71429
1052128 6.71429
1052129 6.71429
1052130 4.47619
1052132 2.2381
1052179 8.98095
1052180 4.99048
1052189 7.33333
1052198 8.98095
1052199 7.33333
1052253 11.419
1052256 2.69524
1052258 4.38095
1052262 2.69524
1052267 3.69524
1052268 8.07619
1052612 2.2381
1052644 2.69524
1052645 2.69524
1052646 2.69524
1052647 8.07619
1052648 6.39048
1052649 8.07619
1052650 11.7143
1052651 8.07619
1052652 11.7143
1052653 12.3238
1052716 4.47619
1052717 8.95238
1052718 4.47619
1052723 2.2381
1052729 2.2381
1052730 3.34286
1052732 8.95238
1052733 8.95238
1052738 4.47619
1052739 2.2381
1052824 2.2381
1052825 6.71429
1052826 2.2381
1052827 4.47619
1052828 2.2381
1053015 3.69524
1053066 7.33333
1053105 3.34286
1053124 2.69524
1053214 11.1905
1053225 6.39048
1053242 8.95238
1053246 8.95238
1053247 6.71429
1053308 12.3238
1053408 4.47619
1053409 2.2381
1053459 3.34286
1053460 3.34286
1053461 7.33333
1053470 8.07619
1053473 3.69524
1053479 7.72381
1053480 8.07619
1053534 2.69524
1053894 4.47619
1053936 2.69524
1053999 2.2381
1054012 4.47619
1054014 2.2381
1054015 4.47619
1054016 2.2381
1054017 4.47619
1054018 8.95238
1054109 6.71429
1054268 6.71429
1054386 8.07619
1054507 2.2381
1054589 8.07619
1054740 8.07619
1054742 8.07619
1054754 2.69524
1054755 2.69524
1054759 2.69524
1054760 3.69524
1054761 2.69524
1055175 2.2381
1055215 2.2381
1055292 6.71429
1055293 6.71429
1055297 6.71429
1055549 2.2381
1055667 2.69524
1055788 4.47619
1055969 2.69524
1056021 2.69524
1056024 2.69524
1056496 8.95238
1074905 4.47619
1075329 2.2381
1076040 6.71429
1076189 2.2381
1076609 4.47619
1076610 6.71429
1076613 8.95238
1076614 6.71429
1077403 2.2381
1077413 6.71429
1077466 8.95238
1077470 6.71429
1077645 6.71429
1077681 8.95238
1077682 2.2381
1077890 4.47619
1077893 6.71429
1077907 4.47619
1077908 2.2381
1077909 4.47619
1077913 8.95238
1077915 2.2381
1078417 2.69524
1078590 2.2381
1078591 8.95238
1078592 4.47619
1078626 2.2381
1078640 6.71429
1078681 8.95238
1078684 6.71429
1078694 2.2381
1078750 6.71429
1078770 2.2381
1078907 6.71429
1078911 2.2381
1078960 6.71429
1078963 6.71429
1078964 8.95238
1078965 8.95238
1079173 6.71429
1079178 2.2381
1079179 6.71429
1079182 2.2381
1079183 2.2381
1079184 6.71429
1079188 4.47619
1079189 8.95238
1079195 6.71429
1079196 4.47619
1079254 4.47619
1079255 6.71429
1079256 4.47619
1079694 6.39048
1079695 6.39048
1079699 8.07619
1079801 2.2381
1079807 8.95238
1079817 4.47619
1079871 2.2381
1079872 2.2381
1079873 4.47619
1079903 2.2381
1079904 4.47619
1079907 6.71429
1079921 2.2381
1079925 4.47619
1079955 10.7714
1079976 4.47619
1079977 4.47619
1079978 4.47619
1080030 8.95238
1080051 6.71429
1080052 6.71429
1080163 8.37143
1080187 4.47619
1080192 6.71429
1080206 4.47619
1080236 2.2381
1080242 4.47619
1080247 8.95238
1080251 4.47619
1080252 6.71429
1080253 4.47619
1080254 2.2381
1080257 2.2381
1080258 4.47619
1080259 4.47619
1080459 6.71429
1080460 2.2381
1080461 2.2381
1080462 6.71429
1080463 6.71429
1080464 6.71429
1080535 4.47619
1080538 11.1905
1080539 8.95238
1080540 6.71429
1080549 4.47619
1080550 6.71429
1080551 4.47619
1080969 3.69524
1080976 8.37143
1080977 12.0667
1080980 12.3238
1081053 4.47619
1081080 8.95238
1081081 8.95238
1081082 2.2381
1081086 11.1905
1081087 8.95238
1081088 2.2381
1081090 6.39048
1081094 6.39048
1081095 6.39048
1081096 8.95238
1081097 4.47619
1081098 4.47619
1081101 2.2381
1081102 8.95238
1081164 10.7714
1081171 4.47619
1081189 2.2381
1081205 6.71429
1081206 4.47619
1081236 7.33333
1081242 2.2381
1081245 2.2381
1081246 8.9619
1081254 4.8381
1081260 2.2381
1081265 2.2381
1081310 2.69524
1081316 4.47619
1081317 4.47619
1081326 2.2381
1081328 2.2381
1081333 2.2381
1081334 4.47619
1081440 3.99048
1081444 16.4857
1081459 2.2381
1081460 8.95238
1081467 11.1905
1081468 8.95238
1081470 10.7714
1081472 8.95238
1081486 4.8381
1081488 11.7143
1081517 2.2381
1081518 2.2381
1081519 2.2381
1081520 2.2381
1081524 8.37143
1081525 4.99048
1081529 4.8381
1081530 4.47619
1081531 2.2381
1081535 2.2381
1081536 4.47619
1081537 4.47619
1081538 2.2381
1081553 2.2381
1081554 4.47619
1081555 2.2381
1081584 2.2381
1081585 2.2381
1081733 4.38095
1081734 6.39048
1081742 2.2381
1081759 4.47619
1081760 4.47619
1081762 4.47619
1081763 4.47619
1081764 2.2381
1081765 4.47619
1081773 2.2381
1081775 4.47619
1081782 2.2381
1081794 8.95238
1081795 2.2381
1081796 8.95238
1081822 6.71429
1081823 8.95238
1081824 8.95238
1081825 6.71429
1081826 4.47619
1081827 8.95238
1081828 6.71429
1081829 6.71429
1081830 2.2381
1081832 4.47619
1082250 16.7048
1082251 16.7048
1082258 12.3048
1082259 6.71429
1082261 3.97143
1082262 16.4857
1082271 8.33333
1082272 4.99048
1082327 2.2381
1082328 6.71429
1082332 4.47619
1082333 11.1905
1082334 6.71429
1082364 4.47619
1082365 2.2381
1082366 8.95238
1082368 2.2381
1082370 2.69524
1082371 4.38095
1082374 8.37143
1082375 16.7048
1082377 2.2381
1082378 4.47619
1082381 4.47619
1082382 6.71429
1082384 11.1905
1082385 2.2381
1082387 6.71429
1082389 6.71429
1082390 8.95238
1082398 6.39048
